"title","total_prop_men","total_prop_women","index","year","imdb","test","clean_test","binary","budget.x","domgross","intgross","code","budget2013","domgross2013","intgross2013","period code","decade","cast_id","gender","id","name","order","movie_id","genres","budget.y","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"The Social Network",0.9045288811,0.0954711188,414,2010,"tt1285016","notalk-disagree","notalk","FAIL",4e+07,96962694,224922135,"2010FAIL",42729274,103578637,240268986,1,1,7,"Male",44735,"Jesse Eisenberg",0,37799,"Drama",4e+07,224920315,3492,7.1,16.972995,120,2010-09-30,1
"The Squid and the Whale",0.7059339888,0.2940660112,914,2005,"tt0367089","men","men","FAIL",1500000,7372734,11191423,"2005FAIL",1789550,8795916,13351738,2,2,1,"Male",8447,"Jeff Daniels",0,10707,"Comedy",1500000,11098131,229,6.9,10.952762,81,2005-10-05,1
"The Stepford Wives",0.3824546953,0.6175453047,998,2004,"tt0327162","ok","ok","PASS",1e+08,59475623,96221971,"2004PASS",123319288,73344915,118660249,3,2,19,"Female",2227,"Nicole Kidman",0,9890,"Action",9e+07,1.02e+08,339,5.4,10.81552,93,2004-06-10,1
"The Sting",0.9657523387,0.0342476613,1784,1973,"tt0070735","notalk","notalk","FAIL",5500000,159616327,159616327,"1973FAIL",28841418,837011132,837011132,NA,NA,1,"Male",3636,"Paul Newman",0,9277,"Comedy",5500000,159616327,639,7.9,12.016821,129,1973-12-25,1
"The Talented Mr. Ripley",0.8000360946,0.1999639054,1327,1999,"tt0134119","dubious","dubious","FAIL",4e+07,81292135,128792135,"1999FAIL",55938481,113683964,180110910,4,3,24,"Male",1892,"Matt Damon",0,1213,"Crime",4e+07,128798265,790,7.1,11.65502,139,1999-12-25,1
"The Terminator",0.5433019075,0.4566980925,1697,1984,"tt0088247","men-disagree","men","FAIL",6400000,38019031,78019031,"1984FAIL",14345242,85217529,174875289,NA,NA,26,"Male",1100,"Arnold Schwarzenegger",0,218,"Action",6400000,78371200,4208,7.4,19.293562,108,1984-10-26,1
"The Thin Red Line",0.9999999999,0,1388,1998,"tt0120863","notalk","notalk","FAIL",5.2e+07,36400491,36400491,"1998FAIL",74314880,52021118,52021118,4,3,30,"Male",2228,"Sean Penn",0,8741,"Drama",5.2e+07,98126565,793,7.2,9.783966,170,1998-12-25,1
"The Three Musketeers",0.8570745698,0.1429254302,293,2011,"tt1509767","men","men","FAIL",9e+07,20377913,139877913,"2011FAIL",93212171,21105217,144870266,1,1,11,"Male",6952,"Charlie Sheen",0,10057,"Action",3e+07,53898845,219,6.2,6.34785,105,1993-11-11,1
"The Tourist",0.7606038822,0.2393961179,419,2010,"tt1243957","nowomen","nowomen","FAIL",1e+08,67631157,278731369,"2010FAIL",106823184,72245755,297749724,1,1,13,"Male",85,"Johnny Depp",0,37710,"Action",1e+08,278731369,1744,6,12.845045,103,2010-12-08,1
"The Town",0.7770481037,0.2229518962,420,2010,"tt0840361","notalk","notalk","FAIL",3.7e+07,92186262,152566881,"2010FAIL",39524578,98476300,162976800,1,1,4,"Male",880,"Ben Affleck",0,23168,"Crime",3.7e+07,154026136,1516,7,13.081203,125,2010-09-15,1
"The Tree of Life",0.7309027777,0.2690972222,294,2011,"tt0478304","nowomen-disagree","nowomen","FAIL",3.5e+07,13305665,62305665,"2011FAIL",36249178,13780555,64529403,1,1,2,"Male",287,"Brad Pitt",0,8967,"Drama",3.2e+07,54674226,1009,6.5,11.204539,139,2011-05-18,1
"The Truman Show",0.8710546574,0.1289453425,1389,1998,"tt0120382","notalk-disagree","notalk","FAIL",6e+07,125618201,248400000,"1998FAIL",85747939,179525030,354996466,4,3,1,"Male",206,"Jim Carrey",0,37165,"Comedy",6e+07,264118201,4702,7.8,13.155901,103,1998-06-04,1
"The Twilight Saga: Eclipse",0.5958614866,0.4041385135,421,2010,"tt1325004","ok-disagree","ok","PASS",6.8e+07,300531751,699590681,"2010PASS",72639765,321037586,747325041,1,1,23,"Female",37917,"Kristen Stewart",0,24021,"Adventure",6.8e+07,698491347,2382,5.9,34.047399,124,2010-06-23,1
"The Ugly Truth",0.5691022071,0.4308977931,546,2009,"tt1142988","men","men","FAIL",3.8e+07,88915214,205230042,"2009FAIL",41257801,96538057,222824741,2,2,1,"Female",25541,"Katherine Heigl",0,20943,"Comedy",3.8e+07,205298907,1005,6.4,8.450799,96,2009-07-24,1
"The Usual Suspects",0.9723474857,0.0276525143,1520,1995,"tt0114814","notalk","notalk","FAIL",6e+06,23341568,34449356,"1995FAIL",9172677,35684110,52665468,4,3,19,"Male",9045,"Stephen Baldwin",0,629,"Crime",6e+06,23341568,3334,8.1,16.302466,106,1995-07-19,1
"The Village",0.3947081288,0.6052918712,1000,2004,"tt0368447","ok","ok","PASS",71682975,114197520,257641634,"2004PASS",88398934,140827568,317721828,3,2,3,"Female",18997,"Bryce Dallas Howard",0,6947,"Drama",6e+07,256697520,1101,6.2,8.172707,108,2004-07-30,1
"The Visitor",0.6923635482,0.3076364516,728,2007,"tt0857191","dubious","dubious","FAIL",4e+06,9427026,19174817,"2007FAIL",4494174,10591674,21543741,2,2,3,"Male",28633,"Richard Jenkins",0,12473,"Crime",0,9234510,132,6.9,9.04083,104,2007-09-07,1
"The Way of the Gun",0.8385488308,0.1614511692,1266,2000,"tt0202677","men","men","FAIL",9e+06,6047856,13061935,"2000FAIL",12176175,8182195,17671601,3,2,1,"Male",1121,"Benicio del Toro",0,1619,"Action",8500000,19125401,106,6.4,6.03633,119,2000-09-08,1
"The Wedding Date",0.4268946676,0.5731053324,915,2005,"tt0372532","ok","ok","PASS",1.5e+07,31726995,47175038,"2005PASS",17895497,37851356,56281383,2,2,1,"Female",23959,"Debra Messing",0,6961,"Comedy",1.5e+07,47175038,238,6.2,5.615303,88,2005-02-04,1
"The Wolf of Wall Street",0.9054920709,0.0834305037,89,2013,"tt0993846","notalk-disagree","notalk","FAIL",1e+08,115702857,365702857,"2013FAIL",1e+08,115702857,365702857,1,1,8,"Male",6193,"Leonardo DiCaprio",0,106646,"Comedy",1e+08,392000694,6768,7.9,16.382422,180,2013-12-25,1
"The Wolfman",0.8490985978,0.1509014022,422,2010,"tt0780653","notalk-disagree","notalk","FAIL",1.5e+08,62189884,142634358,"2010FAIL",160234776,66433214,152366563,1,1,3,"Male",1121,"Benicio del Toro",0,7978,"Drama",1.5e+08,0,562,5.5,9.297209,102,2010-02-11,1
"The Wolverine",0.8534533825,0.1465466177,90,2013,"tt1430132","ok","ok","PASS",1.15e+08,132556852,416456852,"2013PASS",1.15e+08,132556852,416456852,1,1,37,"Male",6968,"Hugh Jackman",0,76170,"Action",1.2e+08,415440673,4110,6.3,3.918287,126,2013-07-23,1
"The Wrestler",0.6776890917,0.3223109084,649,2008,"tt1125849","notalk","notalk","FAIL",6e+06,26238243,46634275,"2008FAIL",6493538,28396504,50470238,2,2,4,"Male",2295,"Mickey Rourke",0,12163,"Drama",6e+06,44703995,1031,7.3,7.903956,109,2008-09-07,1
"The Young Victoria",0.5200584143,0.4799415858,548,2009,"tt0962736","ok","ok","PASS",3.5e+07,11001272,31878891,"2009PASS",38000606,11944429,34611919,2,2,27,"Female",5081,"Emily Blunt",0,18320,"Drama",3.5e+07,27409889,330,7.1,8.437587,105,2009-03-04,1
"There Will Be Blood",1.0000000001,0,729,2007,"tt0469494","nowomen-disagree","nowomen","FAIL",2.5e+07,40222514,77208711,"2007FAIL",28088587,45191743,86747344,2,2,2,"Male",11856,"Daniel Day-Lewis",0,7345,"Drama",2.5e+07,77208711,1581,7.9,8.200627,158,2007-12-28,1
"They Live",0.9322834646,0.0677165354,1644,1988,"tt0096256","nowomen-disagree","nowomen","FAIL",4e+06,1.3e+07,1.3e+07,"1988FAIL",7878588,25605411,25605411,NA,NA,2,"Male",44240,"Roddy Piper",0,8337,"Action",4e+06,13008928,562,7.1,11.292364,94,1988-11-23,1
"Thir13en Ghosts",0.7102549413,0.2897450587,1210,2001,"tt0245674","notalk","notalk","FAIL",1.9e+07,41867960,68467960,"2001FAIL",25001073,55091786,90093288,3,2,1,"Male",4252,"Tony Shalhoub",0,9378,"Horror",0,0,447,5.4,8.819223,91,2001-10-26,1
"Thor",0.7471624081,0.2528375915,296,2011,"tt0800369","ok-disagree","ok","PASS",1.5e+08,181030624,449326618,"2011PASS",155353618,187491749,465363438,1,1,1,"Male",74568,"Chris Hemsworth",0,10195,"Action",1.5e+08,449326618,6678,6.6,29.158489,115,2011-04-21,1
"Tinker Tailor Soldier Spy",0.9398552265,0.0601447733,297,2011,"tt1340800","notalk","notalk","FAIL",2.1e+07,24149393,81452811,"2011FAIL",21749507,25011304,84359926,1,1,1,"Male",12248,"Alec Guinness",0,140207,"Drama",0,0,10,7.6,1.564586,320,1979-09-10,1
"Titanic",0.6255996163,0.3744003837,1445,1997,"tt0120338","ok","ok","PASS",2e+08,658672302,2185672302,"1997PASS",290247625,955890356,3171930973,4,3,20,"Female",204,"Kate Winslet",0,597,"Drama",2e+08,1845034188,7770,7.5,26.88907,194,1997-11-18,1
"Tombstone",0.9251152074,0.0748847927,1566,1993,"tt0108358","ok","ok","PASS",2.5e+07,56505065,56505065,"1993PASS",40311473,91112095,91112095,5,3,11,"Male",6856,"Kurt Russell",0,11969,"Action",2.5e+07,56505065,632,7.4,11.338194,130,1993-12-25,1
"Tootsie",0.4383753501,0.5616246499,1715,1982,"tt0084805","notalk-disagree","notalk","FAIL",1.5e+07,177200000,177200000,"1982FAIL",36199020,427631090,427631090,NA,NA,1,"Male",4483,"Dustin Hoffman",0,9576,"Comedy",2.1e+07,177200000,429,6.9,8.451188,116,1982-12-16,1
"Top Gun",0.8042201434,0.1957798564,1671,1986,"tt0092099","men","men","FAIL",1.5e+07,179800601,356800601,"1986FAIL",31856471,381854174,757760530,NA,NA,13,"Male",500,"Tom Cruise",0,744,"Action",1.5e+07,356830601,1736,6.7,20.301019,110,1986-05-16,1
"Total Recall",0.7524390243,0.2475609756,177,2012,"tt1386703","notalk-disagree","notalk","FAIL",1.25e+08,58877969,198615996,"2012FAIL",126829821,59739858,201523449,1,1,23,"Male",1100,"Arnold Schwarzenegger",0,861,"Action",6.5e+07,261317921,1745,7.1,12.954444,113,1990-06-01,1
"Tower Heist",0.8934936351,0.1065063649,298,2011,"tt0471042","notalk","notalk","FAIL",8.5e+07,78046570,153470352,"2011FAIL",88033717,80832113,158947830,1,1,12,"Male",7399,"Ben Stiller",0,59108,"Action",7.5e+07,152930623,945,5.8,7.762917,104,2011-11-02,1
"Toy Story",0.9156995487,0.0843004513,1521,1995,"tt0114709","notalk-disagree","notalk","FAIL",3e+07,191780865,364530148,"1995FAIL",45863384,293190647,557286202,4,3,14,"Male",31,"Tom Hanks",0,862,"Animation",3e+07,373554033,5415,7.7,21.946943,81,1995-10-30,1
"Toy Story 3",0.7601224571,0.239877543,424,2010,"tt0435761","dubious-disagree","dubious","FAIL",2e+08,415004880,1063759456,"2010FAIL",213646368,443321427,1136341723,1,1,6,"Male",31,"Tom Hanks",0,10193,"Animation",2e+08,1066969703,4710,7.6,16.96647,103,2010-06-16,1
"Training Day",0.9886313947,0.0113686052,1211,2001,"tt0139654","notalk","notalk","FAIL",4.5e+07,76261036,104505362,"2001FAIL",59213068,100347776,137512958,3,2,5,"Male",5292,"Denzel Washington",0,2034,"Action",4.5e+07,104876233,1665,7.3,13.664622,122,2001-10-05,1
"Trainspotting",0.9048335842,0.0951664158,1485,1996,"tt0117951","men","men","FAIL",3100000,16501785,24000785,"1996FAIL",4604011,24507872,35645124,4,3,17,"Male",3061,"Ewan McGregor",0,627,"Crime",4e+06,16491080,2737,7.8,19.348466,93,1996-02-23,1
"Tremors",0.8209345795,0.1790654205,1614,1990,"tt0100814","ok","ok","PASS",1e+07,16667084,16667084,"1990PASS",17829754,29717001,29717001,5,3,1,"Male",4724,"Kevin Bacon",0,9362,"Action",1.1e+07,48572000,882,6.6,15.750026,96,1990-01-19,1
"Tropic Thunder",0.9721461618,0.0278538382,652,2008,"tt0942385","nowomen","nowomen","FAIL",9e+07,110461307,188163455,"2008FAIL",97403068,119547447,203641087,2,2,2,"Male",7399,"Ben Stiller",0,7446,"Action",9.2e+07,188072649,1707,6.5,8.980941,107,2008-08-09,1
"Troy",0.8783256473,0.1216743526,1002,2004,"tt0332452","notalk","notalk","FAIL",1.5e+08,133298577,484161265,"2004FAIL",184978932,164382856,597064223,3,2,43,"Male",287,"Brad Pitt",0,652,"Adventure",1.75e+08,497409852,2841,6.9,15.387275,163,2004-05-13,1
"True Grit",0.5898487567,0.4101512433,426,2010,"tt1403865","ok-disagree","ok","PASS",3.5e+07,171243005,252276928,"2010PASS",37388114,182927231,269490247,1,1,1,"Male",4165,"John Wayne",0,17529,"Western",0,14250000,205,7.3,12.497833,128,1969-06-11,1
"True Lies",0.7115423695,0.2884576305,1550,1994,"tt0111503","notalk-disagree","notalk","FAIL",1e+08,146282411,365300000,"1994FAIL",157166470,229906901,574129115,5,3,2,"Male",1100,"Arnold Schwarzenegger",0,36955,"Action",1.15e+08,378882411,1138,6.8,11.396099,141,1994-07-14,1
"Twelve Monkeys",0.6790773702,0.3209226299,1522,1995,"tt0114746","notalk","notalk","FAIL",2.9e+07,57141459,168841459,"1995FAIL",44334604,87356689,258121354,4,3,41,"Male",62,"Bruce Willis",0,63,"Fiction",29500000,168840000,2470,7.4,12.297305,129,1995-12-29,1
"Twilight",0.5192683607,0.4807316392,653,2008,"tt1099212","ok-disagree","ok","PASS",3.7e+07,192769854,397923934,"2008PASS",40043484,208626391,430655689,2,2,4,"Male",3636,"Paul Newman",0,26269,"Crime",0,0,36,6.1,9.468224,94,1998-03-06,1
"Twins",0.8897959182,0.1102040817,1645,1988,"tt0096320","men","men","FAIL",1.5e+07,111936388,216600000,"1988FAIL",29544705,220475172,426625542,NA,NA,1,"Male",1100,"Arnold Schwarzenegger",0,9493,"Comedy",1.5e+07,216614388,566,5.7,5.952494,107,1988-12-09,1
"Twister",0.416528377,0.583471623,1486,1996,"tt0117998","ok","ok","PASS",8.8e+07,241888385,495900000,"1996PASS",130694514,359244145,736493287,4,3,22,"Female",9994,"Helen Hunt",0,664,"Action",9.2e+07,494471524,966,6.1,8.739144,113,1996-05-10,1
"Unbreakable",0.7727529677,0.2272470322,1270,2000,"tt0217869","nowomen-disagree","nowomen","FAIL",73243106,94999143,248099143,"2000FAIL",99091212,128525137,335655410,3,2,1,"Male",62,"Bruce Willis",0,9741,"Drama",7.5e+07,248118121,1994,6.9,14.67855,106,2000-11-13,1
"Unstoppable",0.6546648826,0.3453351174,428,2010,"tt0477080","dubious","dubious","FAIL",9.5e+07,81562942,169511609,"2010FAIL",101482025,87128132,181077698,1,1,1,"Male",10814,"Wesley Snipes",0,23520,"Action",0,0,28,4.9,2.331514,96,2004-10-20,1
"Up",0.9303656155,0.0696343846,550,2009,"tt1049413","notalk","notalk","FAIL",1.75e+08,293004164,731542621,"2009FAIL",190003029,318123879,794258938,2,2,4,"Male",68812,"Ed Asner",0,14160,"Adventure",1.75e+08,735099082,7048,7.8,19.330884,96,2009-05-13,1
"Up in the Air",0.6004840594,0.3995159406,551,2009,"tt1193138","men-disagree","men","FAIL",3e+07,83823381,166842739,"2009FAIL",32571948,91009693,181146433,2,2,4,"Male",1461,"George Clooney",0,22947,"Drama",2.5e+07,163670000,1246,6.7,8.338562,109,2009-09-05,1
"Urban Legend",0.4635743884,0.5364256115,1391,1998,"tt0146336","ok","ok","PASS",1.4e+07,38116707,72571864,"1998PASS",20007852,54473818,103714796,4,3,8,"Female",3128,"Alicia Witt",0,9877,"Horror",1.4e+07,72527595,293,5.6,6.081401,99,1998-09-25,1
"V for Vendetta",0.5775176177,0.4224823824,918,2005,"tt0434409","ok-disagree","ok","PASS",5e+07,70511035,129231542,"2005PASS",59651656,84122001,154177511,2,2,23,"Female",524,"Natalie Portman",0,752,"Action",5.4e+07,132511035,4562,7.7,20.214422,132,2006-03-15,1
"Valkyrie",0.9874182185,0.0125817816,654,2008,"tt0985699","notalk","notalk","FAIL",9e+07,83077762,203902107,"2008FAIL",97403068,89911432,220674342,2,2,8,"Male",500,"Tom Cruise",0,2253,"Drama",7.5e+07,200276000,1195,6.7,8.635464,121,2008-12-25,1
"Vanilla Sky",0.748725839,0.251274161,1213,2001,"tt0259711","notalk","notalk","FAIL",7e+07,100614858,202726605,"2001FAIL",92109217,132393654,266756984,3,2,13,"Male",500,"Tom Cruise",0,1903,"Drama",6.8e+07,203388341,1100,6.5,10.071057,136,2001-12-10,1
"Vicky Cristina Barcelona",0.5204433679,0.4795566321,655,2008,"tt0497465","ok","ok","PASS",1.6e+07,23216709,104504817,"2008PASS",17316101,25126430,113100998,2,2,3,"Female",1245,"Scarlett Johansson",0,5038,"Drama",1.5e+07,96408652,1050,6.7,9.648539,96,2008-08-15,1
"Wanderlust",0.6925209889,0.3074790109,179,2012,"tt1655460","ok","ok","PASS",32500000,17288155,24159934,"2012PASS",32975753,17541229,24513601,1,1,1,"Male",22226,"Paul Rudd",0,50647,"Comedy",3.5e+07,24159934,402,5.3,9.295078,98,2012-02-23,1
"Wanted",0.6077681048,0.3922318951,658,2008,"tt0493464","notalk","notalk","FAIL",7.5e+07,134508551,342416460,"2008FAIL",81169223,145572728,370582375,2,2,2,"Female",11701,"Angelina Jolie",0,8909,"Action",7.5e+07,258270008,2583,6.4,12.457896,110,2008-06-19,1
"War Horse",0.8392706195,0.1607293805,300,2011,"tt1568911","notalk-disagree","notalk","FAIL",7e+07,79883359,156815529,"2011FAIL",72498355,82734459,162412399,1,1,2,"Male",91606,"Tom Hiddleston",0,57212,"Drama",6.6e+07,177584879,1016,7,8.166363,146,2011-12-25,1
"War of the Worlds",0.7105651105,0.2894348894,921,2005,"tt0407304","notalk","notalk","FAIL",1.32e+08,234280354,606836535,"2005FAIL",157480373,279504224,723976090,2,2,13,"Male",500,"Tom Cruise",0,74,"Adventure",1.32e+08,591739379,2397,6.2,19.929377,116,2005-06-28,1
"Warrior",0.9358415465,0.0641584534,301,2011,"tt1291584","notalk","notalk","FAIL",2.5e+07,13657115,24215385,"2011FAIL",25892270,14144548,25079651,1,1,3,"Male",2524,"Tom Hardy",0,59440,"Action",2.5e+07,23057115,1297,7.7,13.121626,140,2011-09-09,1
"Watchmen",0.7411455683,0.2588544314,553,2009,"tt0409459","men-disagree","men","FAIL",1.38e+08,107509799,184068357,"2009FAIL",149830960,116726786,199848831,2,2,2,"Female",50463,"Malin Åkerman",0,13183,"Action",1.3e+08,185258983,2892,7,16.551503,163,2009-03-05,1
"Waterworld",0.5811874867,0.4188125133,1523,1995,"tt0114898","nowomen-disagree","nowomen","FAIL",1.75e+08,88246220,264246220,"1995FAIL",267536405,134909008,403974193,4,3,1,"Male",1269,"Kevin Costner",0,9804,"Action",1.75e+08,264218220,1017,5.9,16.885184,135,1995-07-28,1
"We Own the Night",0.9212090552,0.0787909447,734,2007,"tt0498399","nowomen","nowomen","FAIL",2.8e+07,28563179,55307857,"2007FAIL",31459218,32091974,62140782,2,2,2,"Male",73421,"Joaquin Phoenix",0,2001,"Crime",2.1e+07,54926886,327,6.5,7.572144,117,2007-05-25,1
"What Lies Beneath",0.347787215,0.6522127849,1273,2000,"tt0161081","ok","ok","PASS",9e+07,155464351,288693989,"2000PASS",121761754,210329023,390576517,3,2,2,"Male",3,"Harrison Ford",0,2655,"Drama",1e+08,155464351,504,6.3,9.500497,130,2000-07-21,1
"Where the Wild Things Are",0.7516918271,0.2483081729,555,2009,"tt0386117","notalk","notalk","FAIL",1e+08,77233467,99123656,"2009FAIL",108573160,83854815,107621685,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whip It",0.24761656,0.75238344,556,2009,"tt1172233","ok","ok","PASS",1.5e+07,13043363,18856151,"2009PASS",16285974,14161591,20472719,2,2,2,"Female",27578,"Ellen Page",0,22798,"Drama",1.5e+07,16633035,366,6.7,14.511442,111,2009-09-13,1
"White House Down",0.8170591314,0.1829408686,98,2013,"tt2334879","men","men","FAIL",1.5e+08,73103784,205440387,"2013FAIL",1.5e+08,73103784,205440387,1,1,9,"Male",38673,"Channing Tatum",0,117251,"Action",1.5e+08,205366737,1910,6.3,9.920223,131,2013-06-27,1
"Whiteout",0.5416161125,0.4583838874,557,2009,"tt0365929","ok","ok","PASS",3.5e+07,10275638,12254746,"2009PASS",38000606,11156585,13305365,2,2,1,"Female",3967,"Kate Beckinsale",0,22787,"Action",4e+07,12206028,225,5.3,7.759722,101,2009-09-09,1
"Who Framed Roger Rabbit",0.8714252767,0.1285747233,1646,1988,"tt0096438","notalk","notalk","FAIL",7e+07,154112492,351500000,"1988FAIL",137875291,303547209,692330924,NA,NA,17,"Male",382,"Bob Hoskins",0,856,"Animation",7e+07,329803958,1466,7.2,16.78596,104,1988-06-21,1
"Wild Things",0.5584275712,0.4415724287,1394,1998,"tt0120890","men-disagree","men","FAIL",2e+07,29795299,55576699,"1998FAIL",28582646,42581425,79426456,4,3,9,"Male",2876,"Matt Dillon",0,617,"Thriller",2e+07,67200000,454,6.3,13.924623,108,1998-03-20,1
"Wild Wild West",0.9113614103,0.0886385896,1332,1999,"tt0120891","men","men","FAIL",1.75e+08,113805681,221229335,"1999FAIL",244730855,159152923,309380824,4,3,25,"Male",2888,"Will Smith",0,8487,"Action",1.7e+08,222104681,1042,5.1,9.887602,106,1999-06-29,1
"World War Z",0.9172856856,0.0827143144,99,2013,"tt0816711","dubious-disagree","dubious","FAIL",1.9e+08,202359711,539559711,"2013FAIL",1.9e+08,202359711,539559711,1,1,4,"Male",287,"Brad Pitt",0,72190,"Action",2e+08,531865000,5683,6.7,26.114917,116,2013-06-20,1
"Wreck-It Ralph",0.6934078793,0.3065921206,183,2012,"tt1772341","ok-disagree","ok","PASS",1.65e+08,189412677,473412677,"2012PASS",167415363,192185407,480342759,1,1,9,"Male",4764,"John C. Reilly",0,82690,"Adventure",1.65e+08,471222889,4656,7.1,13.697597,108,2012-11-01,1
"Wrong Turn",0.6150822016,0.3849177985,1069,2003,"tt0295700","ok","ok","PASS",1e+07,15417771,28649556,"2003PASS",12660870,19520239,36272829,3,2,10,"Male",6365,"Desmond Harrington",0,9902,"Horror",12600000,28650575,652,6,14.079718,84,2003-05-30,1
"X-Men",0.8308457711,0.1691542289,1277,2000,"tt0120903","notalk-disagree","notalk","FAIL",7.5e+07,157299717,296339717,"2000FAIL",101468129,212812106,400920487,3,2,5,"Male",2387,"Patrick Stewart",0,36657,"Action",7.5e+07,296339527,4172,6.8,0.954467,104,2000-07-13,1
"X-Men Origins: Wolverine",0.7712729749,0.2287270252,558,2009,"tt0458525","dubious-disagree","dubious","FAIL",1.5e+08,179883157,374825760,"2009FAIL",162859739,195304827,406960171,2,2,3,"Male",6968,"Hugh Jackman",0,2080,"Action",1.5e+08,373062864,4086,6.2,1.456541,107,2009-04-28,1
"Yes Man",0.7477358801,0.2522641198,662,2008,"tt1068680","notalk-disagree","notalk","FAIL",5e+07,97690976,225990976,"2008FAIL",54112816,105726675,244580160,2,2,2,"Male",206,"Jim Carrey",0,10201,"Comedy",7e+07,225990978,1869,6.4,9.756289,104,2008-12-09,1
"Young Adult",0.3862404601,0.6137595398,307,2011,"tt1625346","ok","ok","PASS",1.2e+07,16311571,22750356,"2011PASS",12428289,16893744,23562334,1,1,2,"Female",6885,"Charlize Theron",0,57157,"Comedy",1.2e+07,22939027,368,5.6,6.142913,94,2011-12-16,1
"Young Frankenstein",0.8302578923,0.1697421077,1779,1974,"tt0072431","men","men","FAIL",2800000,86300000,86300000,"1974FAIL",13226433,407657562,407657562,NA,NA,17,"Male",3460,"Gene Wilder",0,3034,"Comedy",2800000,86273333,880,7.7,9.339316,106,1974-12-15,1
"Youth in Revolt",0.6818692694,0.3181307306,560,2009,"tt0403702","notalk-disagree","notalk","FAIL",1.8e+07,15285588,19685588,"2009FAIL",19543169,16596046,21373265,2,2,1,"Male",39995,"Michael Cera",0,22327,"Comedy",1.8e+07,0,323,5.9,5.433934,87,2009-09-11,1
